105.79915264	0.05
105.47472736	0.05
105.15129691	0.05
104.82885824	0.05
104.50740829	0.05
104.18694406	0.05
103.86746250	0.05
103.54896060	0.05
103.23143537	0.05
102.91488381	0.05
102.59930293	0.05
102.28468975	0.05
101.97104132	0.05
101.65835466	0.05
101.34662683	0.05
101.03585489	0.05
100.72603592	0.05
100.41716698	0.05
100.10924516	0.05
99.80226756	0.05
99.49623129	0.05
99.19113345	0.05
98.88697118	0.05
98.58374159	0.05
98.28144184	0.05
97.98006907	0.05
97.67962043	0.05
97.38009310	0.05
97.08148424	0.05
96.78379105	0.05
96.48701071	0.05
96.19114043	0.05
95.89617741	0.05
95.60211887	0.05
95.30896204	0.05
95.01670416	0.05
94.72534246	0.05
94.43487420	0.05
94.14529665	0.05
93.85660706	0.05
93.56880271	0.05
93.28188090	0.05
92.99583891	0.05
92.71067404	0.05
92.42638362	0.05
92.14296495	0.05
91.86041536	0.05
91.57873219	0.05
91.29791278	0.05
91.01795448	0.05
90.73885465	0.05
90.46061066	0.05
90.18321989	0.05
89.90667972	0.0503062
89.63098753	0.0512237
89.35614074	0.0521579
89.08213674	0.0531091
88.80897295	0.0540777
88.53664681	0.055064
88.26515572	0.0560682
87.99449715	0.0570908
87.72466853	0.058132
87.45566732	0.0591922
87.18749099	0.0602717
86.92013699	0.0613709
86.65360282	0.0624902
86.38788596	0.0636299
86.12298389	0.0647904
85.85889413	0.065972
85.59561418	0.0671752
85.33314156	0.0684003
85.07147379	0.0696478
84.81060841	0.070918
84.55054295	0.0722114
84.29127496	0.0735284
84.03280200	0.0748694
83.77512163	0.0762348
83.51823141	0.0776252
83.26212893	0.0790409
83.00681177	0.0804824
82.75227752	0.0819502
82.49852378	0.0834448
82.24554816	0.0849667
81.99334827	0.0865163
81.74192173	0.0880942
81.49126617	0.0897008
81.24137923	0.0913368
80.99225854	0.0930025
80.74390177	0.0946987
80.49630657	0.0964258
80.24947060	0.0981844
80.00339153	0.0999751
79.75806705	0.101585
79.51349483	0.103217
79.26967258	0.104876
79.02659799	0.106561
78.78426877	0.108273
78.54268264	0.110013
78.30183731	0.111781
78.06173051	0.113578
77.82235999	0.115403
77.58372348	0.117257
77.34581873	0.119141
77.10864349	0.121056
76.87219554	0.123001
76.63647264	0.124978
76.40147256	0.126986
76.16719310	0.129027
75.93363203	0.1311
75.70078716	0.133207
75.46865630	0.135348
75.23723724	0.137523
75.00652782	0.139733
74.77652585	0.141978
74.54722916	0.14426
74.31863560	0.146578
74.09074300	0.148933
73.86354921	0.151327
73.63705210	0.153758
73.41124952	0.156229
73.18613936	0.15874
72.96171947	0.161291
72.73798775	0.163883
72.51494209	0.166516
72.29258039	0.169192
72.07090053	0.171911
71.84990045	0.174673
71.62957804	0.17748
71.40993124	0.180332
71.19095796	0.18323
70.97265615	0.186175
70.75502375	0.189167
70.53805870	0.192206
70.32175896	0.195295
70.10612249	0.198433
69.89114725	0.20082
69.67683121	0.202449
69.46317236	0.204091
69.25016868	0.205747
69.03781816	0.207415
68.82611880	0.209098
68.61506859	0.210794
68.40466556	0.212503
68.19490771	0.214227
67.98579307	0.215964
67.77731966	0.217716
67.56948552	0.219482
67.36228869	0.221262
67.15572722	0.223057
66.94979914	0.224866
66.74450254	0.22669
66.53983546	0.228528
66.33579597	0.230382
66.13238216	0.23225
65.92959210	0.234134
65.72742388	0.236033
65.52587559	0.237948
65.32494534	0.239877
65.12463123	0.241823
64.92493136	0.243784
64.72584386	0.245762
64.52736685	0.247755
64.32949845	0.249765
64.13223680	0.25179
63.93558004	0.253833
63.73952631	0.255891
63.54407376	0.257967
63.34922056	0.260059
63.15496486	0.262168
